elapsed_s,state,error_code,current_j1_A,current_j2_A,current_j3_A,current_j4_A,current_j5_A,current_j6_A,current_j7_A,delta_current_j1_A,delta_current_j2_A,delta_current_j3_A,delta_current_j4_A,delta_current_j5_A,delta_current_j6_A,delta_current_j7_A,torque_j1_Nm,torque_j2_Nm,torque_j3_Nm,torque_j4_Nm,torque_j5_Nm,torque_j6_Nm,torque_j7_Nm,delta_torque_j1_Nm,delta_torque_j2_Nm,delta_torque_j3_Nm,delta_torque_j4_Nm,delta_torque_j5_Nm,delta_torque_j6_Nm,delta_torque_j7_Nm
0.8484,2,0,-0.07999999821186066,-0.5199999809265137,0.05999999865889549,-0.23999999463558197,0.12999999523162842,-0.9275000095367432,0.20999999344348907,-0.029999997466802597,-0.0599999725818634,0.10999999940395355,0.057500019669532776,-0.01000000536441803,-0.027500033378601074,0.09999999403953552,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8686,2,0,-0.07999999821186066,-0.5199999809265137,0.05999999865889549,-0.23999999463558197,0.12999999523162842,-0.9275000095367432,0.20999999344348907,-0.029999997466802597,-0.0599999725818634,0.10999999940395355,0.057500019669532776,-0.01000000536441803,-0.027500033378601074,0.09999999403953552,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8888,2,0,-0.07999999821186066,-0.5199999809265137,0.05999999865889549,-0.23999999463558197,0.12999999523162842,-0.9275000095367432,0.20999999344348907,-0.029999997466802597,-0.0599999725818634,0.10999999940395355,0.057500019669532776,-0.01000000536441803,-0.027500033378601074,0.09999999403953552,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9090,2,0,-0.07999999821186066,-0.5199999809265137,0.05999999865889549,-0.23999999463558197,0.12999999523162842,-0.9275000095367432,0.20999999344348907,-0.029999997466802597,-0.0599999725818634,0.10999999940395355,0.057500019669532776,-0.01000000536441803,-0.027500033378601074,0.09999999403953552,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9293,2,0,-0.07999999821186066,-0.5199999809265137,0.05999999865889549,-0.23999999463558197,0.12999999523162842,-0.9275000095367432,0.20999999344348907,-0.029999997466802597,-0.0599999725818634,0.10999999940395355,0.057500019669532776,-0.01000000536441803,-0.027500033378601074,0.09999999403953552,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9495,2,0,-0.07999999821186066,-0.5199999809265137,0.05999999865889549,-0.23999999463558197,0.12999999523162842,-0.9275000095367432,0.20999999344348907,-0.029999997466802597,-0.0599999725818634,0.10999999940395355,0.057500019669532776,-0.01000000536441803,-0.027500033378601074,0.09999999403953552,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9697,2,0,-0.07999999821186066,-0.5199999809265137,0.05999999865889549,-0.23999999463558197,0.12999999523162842,-0.9275000095367432,0.20999999344348907,-0.029999997466802597,-0.0599999725818634,0.10999999940395355,0.057500019669532776,-0.01000000536441803,-0.027500033378601074,0.09999999403953552,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9900,2,0,-0.08250000327825546,-0.5199999809265137,0.07000000029802322,-0.2224999964237213,0.11999999731779099,-0.9300000071525574,0.2199999988079071,-0.0325000025331974,-0.0599999725818634,0.12000000104308128,0.07500001788139343,-0.020000003278255463,-0.030000030994415283,0.10999999940395355,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0102,2,0,-0.08250000327825546,-0.5199999809265137,0.07000000029802322,-0.2224999964237213,0.11999999731779099,-0.9300000071525574,0.2199999988079071,-0.0325000025331974,-0.0599999725818634,0.12000000104308128,0.07500001788139343,-0.020000003278255463,-0.030000030994415283,0.10999999940395355,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0305,2,0,-0.08250000327825546,-0.5199999809265137,0.07000000029802322,-0.2224999964237213,0.11999999731779099,-0.9300000071525574,0.2199999988079071,-0.0325000025331974,-0.0599999725818634,0.12000000104308128,0.07500001788139343,-0.020000003278255463,-0.030000030994415283,0.10999999940395355,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0506,2,0,-0.08250000327825546,-0.5199999809265137,0.07000000029802322,-0.2224999964237213,0.11999999731779099,-0.9300000071525574,0.2199999988079071,-0.0325000025331974,-0.0599999725818634,0.12000000104308128,0.07500001788139343,-0.020000003278255463,-0.030000030994415283,0.10999999940395355,2.72524751026513e-16,-0.9887283444404602,-0.3754069209098816,-0.5150629281997681,-1.2938213348388672,-4.879094123840332,-0.9008039236068726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
